Entity,Code,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)"
Asia,,2025-01-29,0.0021816082
Asia,,2025-01-30,0.0023028087
Asia,,2025-01-31,0.0024240091
Asia,,2025-02-01,0.0014847056
Asia,,2025-02-02,0.05857012
Asia,,2025-02-03,0.05866102
Asia,,2025-02-04,0.05866102
Asia,,2025-02-05,0.058630724
Asia,,2025-02-06,0.05850952
Asia,,2025-02-07,0.058388323
Asia,,2025-02-08,0.058388323
Asia,,2025-02-09,0.0013029049
Asia,,2025-02-10,0.00096960366
Asia,,2025-02-11,0.00096960366
Asia,,2025-02-12,0.00096960366
Asia,,2025-02-13,0.00096960366
Asia,,2025-02-14,0.00096960366
Asia,,2025-02-15,0.00096960366
Asia,,2025-02-16,0.001333205
Asia,,2025-02-17,0.0015150057
Asia,,2025-02-18,0.001575606
Asia,,2025-02-19,0.112655826
Asia,,2025-02-20,0.11271643
Asia,,2025-02-21,0.11274672
Asia,,2025-02-22,0.11274672
Asia,,2025-02-23,0.11238313
Asia,,2025-02-24,0.11198922
Asia,,2025-02-25,0.11192863
Asia,,2025-02-26,0.0008787033
Asia,,2025-02-27,0.0008181031
Asia,,2025-02-28,0.000787803
Asia,,2025-03-01,0.000787803
Asia,,2025-03-02,0.000787803
Asia,,2025-03-03,0.00096960366
Asia,,2025-03-04,0.00093930354
Asia,,2025-03-05,0.00093930354
Asia,,2025-03-06,0.00090900343
Asia,,2025-03-07,0.00093930354
Asia,,2025-03-08,0.00096960366
Asia,,2025-03-09,0.00093930354
Asia,,2025-03-10,0.0006666025
Asia,,2025-03-11,0.0006969026
Asia,,2025-03-12,0.0006666025
Asia,,2025-03-13,0.0006969026
Asia,,2025-03-14,0.0006666025
Asia,,2025-03-15,0.0006666025
Asia,,2025-03-16,0.0006969026
Asia,,2025-03-17,0.00096960366
Asia,,2025-03-18,0.00096960366
Asia,,2025-03-19,0.00096960366
Asia,,2025-03-20,0.00096960366
Asia,,2025-03-21,0.00096960366
Asia,,2025-03-22,0.00093930354
Asia,,2025-03-23,0.00093930354
Asia,,2025-03-24,0.0006363024
Asia,,2025-03-25,0.0006969026
Asia,,2025-03-26,0.00072720274
Asia,,2025-03-27,0.00072720274
Asia,,2025-03-28,0.0006969026
Asia,,2025-03-29,0.0006969026
Asia,,2025-03-30,0.0006969026
Asia,,2025-03-31,0.0006666025
Asia,,2025-04-01,0.0005757022
Asia,,2025-04-02,0.00051510194
Asia,,2025-04-03,0.00048480183
Asia,,2025-04-04,0.0005757022
Asia,,2025-04-05,0.0006363024
Asia,,2025-04-06,0.0006363024
Asia,,2025-04-07,0.0008484032
Asia,,2025-04-08,0.0008787033
Asia,,2025-04-09,0.00090900343
Asia,,2025-04-10,0.00093930354
Asia,,2025-04-11,0.0008787033
Asia,,2025-04-12,0.0008787033
Asia,,2025-04-13,0.0008787033
Asia,,2025-04-14,0.00096960366
Asia,,2025-04-15,0.00096960366
Asia,,2025-04-16,0.00096960366
Asia,,2025-04-17,0.00096960366
Asia,,2025-04-18,0.00096960366
Asia,,2025-04-19,0.00090900343
Asia,,2025-04-20,0.00093930354
Asia,,2025-04-21,0.0006363024
Asia,,2025-04-22,0.0006363024
Asia,,2025-04-23,0.0006363024
Asia,,2025-04-24,0.000787803
Asia,,2025-04-25,0.0008484032
Asia,,2025-04-26,0.0008484032
Asia,,2025-04-27,0.000787803
Asia,,2025-04-28,0.0032421122
Asia,,2025-04-29,0.0032421122
Asia,,2025-04-30,0.003211812
Asia,,2025-05-01,0.0032724123
Asia,,2025-05-02,0.003181512
Asia,,2025-05-03,0.0032724123
Asia,,2025-05-04,0.0033027125
Asia,,2025-05-05,0.0019089072
Asia,,2025-05-06,0.0020301077
Asia,,2025-05-07,0.0022422085
Asia,,2025-05-08,0.0019998075
Asia,,2025-05-09,0.0020301077
Asia,,2025-05-10,2.0996463
Asia,,2025-05-11,2.099616
Asia,,2025-05-12,2.101525
Asia,,2025-05-13,2.101404
Asia,,2025-05-14,2.1011918
Asia,,2025-05-15,2.101222
Asia,,2025-05-16,2.1011918
Asia,,2025-05-17,1.7794651
Asia,,2025-05-18,1.7795863
Asia,,2025-05-19,1.7848586
Asia,,2025-05-20,1.7848283
Asia,,2025-05-21,1.7848889
Asia,,2025-05-22,1.7850101
Asia,,2025-05-23,1.7851312
Asia,,2025-05-24,1.6337519
Asia,,2025-05-25,1.6338124
Asia,,2025-05-26,1.6582646
Asia,,2025-05-27,4.262226
Asia,,2025-05-28,4.2621655
Asia,,2025-05-29,4.262014
Asia,,2025-05-30,4.2779217
Asia,,2025-05-31,2.6741366
Asia,,2025-06-01,2.7583406
Asia,,2025-06-02,4.2552876
Asia,,2025-06-03,1.8817886
Asia,,2025-06-04,2.5296354
Asia,,2025-06-05,3.2495964
Asia,,2025-06-06,3.6341352
Asia,,2025-06-07,4.0147347
Asia,,2025-06-08,4.8226876
Asia,,2025-06-09,3.302955
Asia,,2025-06-10,3.0827034
Asia,,2025-06-11,2.4405227
Asia,,2025-06-12,1.7270763
Asia,,2025-06-13,1.3379016
Asia,,2025-06-14,2.6925287
Asia,,2025-06-15,1.8056141
Asia,,2025-06-16,1.8022205
Asia,,2025-06-17,1.7974937
Asia,,2025-06-18,1.793888
Asia,,2025-06-19,1.7901611
Asia,,2025-06-20,1.7804953
Asia,,2025-06-21,1.0503535
Asia,,2025-06-22,1.0487475
Asia,,2025-06-23,1.0507171
Asia,,2025-06-24,1.0461115
Asia,,2025-06-25,1.0450813
Asia,,2025-06-26,1.0431724
Asia,,2025-06-27,1.0420512
Asia,,2025-06-28,0.7592603
Asia,,2025-06-29,0.756503
Asia,,2025-06-30,0.74938244
Asia,,2025-07-01,0.74956423
Asia,,2025-07-02,0.749746
Asia,,2025-07-03,0.74935216
Asia,,2025-07-04,0.7494127
Asia,,2025-07-05,0.95939255
Asia,,2025-07-06,0.95896834
Asia,,2025-07-07,0.958332
Asia,,2025-07-08,0.9578775
Asia,,2025-07-09,0.9590895
Asia,,2025-07-10,0.95984703
Asia,,2025-07-11,0.9597864
Asia,,2025-07-12,0.008665833
Asia,,2025-07-13,0.011726145
Asia,,2025-07-14,0.011301943
Asia,,2025-07-15,0.011514043
Asia,,2025-07-16,0.010029338
Asia,,2025-07-17,0.009605137
Asia,,2025-07-18,0.009423336
Asia,,2025-07-19,0.008877934
Asia,,2025-07-20,0.005544921
Asia,,2025-07-21,0.006060023
Asia,,2025-07-22,0.0059388224
Asia,,2025-07-23,0.0057570217
Asia,,2025-07-24,0.0057267216
Asia,,2025-07-25,0.0056964215
Asia,,2025-07-26,0.0054843207
Asia,,2025-07-27,0.38462967
Asia,,2025-07-28,0.38423574
Asia,,2025-07-29,0.38378125
Asia,,2025-07-30,0.38338736
Asia,,2025-07-31,0.38335705
Asia,,2025-08-01,0.38366005
Asia,,2025-08-02,0.45128992
Asia,,2025-08-03,0.073356576
Asia,,2025-08-04,0.07326568
Asia,,2025-08-05,0.07344748
Asia,,2025-08-06,0.07308388
Asia,,2025-08-07,0.07268997
Asia,,2025-08-08,0.072144575
Asia,,2025-08-09,0.062539436
Asia,,2025-08-10,0.061842535
Asia,,2025-08-11,0.062024336
Asia,,2025-08-12,0.061872832
Asia,,2025-08-13,0.062115233
Asia,,2025-08-14,0.061933435
Asia,,2025-08-15,0.061994035
Asia,,2025-08-16,0.061357733
Asia,,2025-08-17,0.06060023
Asia,,2025-08-18,0.060024526
Asia,,2025-08-19,0.059873026
Asia,,2025-08-20,0.059782125
Asia,,2025-08-21,0.059842728
Asia,,2025-08-22,0.060054827
Asia,,2025-08-23,0.059660926
Asia,,2025-08-24,0.059600327
Asia,,2025-08-25,0.06096383
Asia,,2025-08-26,0.06093353
Asia,,2025-08-27,0.06099413
Asia,,2025-08-28,0.06081233
Asia,,2025-08-29,0.06060023
Asia,,2025-08-30,0.04229896
Asia,,2025-08-31,0.04235956
Asia,,2025-09-01,0.04196566
Asia,,2025-09-02,0.04193536
Asia,,2025-09-03,0.041783858
Asia,,2025-09-04,0.04181416
Asia,,2025-09-05,0.041602056
Asia,,2025-09-06,0.265429
Asia,,2025-09-07,0.26582292
Asia,,2025-09-08,0.2660047
Asia,,2025-09-09,0.26603502
Asia,,2025-09-10,0.2660956
Asia,,2025-09-11,0.26612592
Asia,,2025-09-12,0.2661562
Asia,,2025-09-13,0.045207772
Asia,,2025-09-14,0.04475327
Asia,,2025-09-15,0.04445027
Asia,,2025-09-16,0.04445027
Asia,,2025-09-17,0.044359367
Asia,,2025-09-18,0.044268467
Asia,,2025-09-19,0.04423817
Asia,,2025-09-20,0.03433003
Asia,,2025-09-21,0.03429973
Asia,,2025-09-22,0.03411793
Asia,,2025-09-23,0.03402703
Asia,,2025-09-24,0.033996727
Asia,,2025-09-25,0.03396643
Asia,,2025-09-26,0.03396643
Asia,,2025-09-27,0.02096768
Asia,,2025-09-28,0.02093738
Asia,,2025-09-29,0.02105858
Asia,,2025-09-30,0.02105858
Asia,,2025-10-01,0.02105858
Asia,,2025-10-02,0.02105858
Asia,,2025-10-03,0.02105858
Asia,,2025-10-04,0.023028087
Asia,,2025-10-05,0.023149287
Asia,,2025-10-06,0.023240188
Asia,,2025-10-07,0.023240188
Asia,,2025-10-08,0.023240188
Asia,,2025-10-09,0.023240188
Asia,,2025-10-10,0.023240188
Asia,,2025-10-11,0.021513082
Asia,,2025-10-12,0.021391882
Asia,,2025-10-13,0.02136158
Asia,,2025-10-14,0.02136158
Asia,,2025-10-15,0.02136158
Asia,,2025-10-16,0.02136158
Asia,,2025-10-17,0.02136158
Asia,,2025-10-18,0.0012120046
Asia,,2025-10-19,0.0012120046
Asia,,2025-10-20,0.001060504
Asia,,2025-10-21,0.001060504
Asia,,2025-10-22,0.001060504
Asia,,2025-10-23,0.001060504
Asia,,2025-10-24,0.001060504
Asia,,2025-10-25,0.001060504
Asia,,2025-10-26,0.001060504
Asia,,2025-10-27,0
Asia,,2025-10-28,0
Asia,,2025-10-29,0
Asia,,2025-10-30,0
Asia,,2025-10-31,0
Asia,,2025-11-01,0
Asia,,2025-11-02,0
Asia,,2025-11-03,0
Asia,,2025-11-04,0
Asia,,2025-11-05,0
Asia,,2025-11-06,0
Asia,,2025-11-07,0
Asia,,2025-11-08,0
Asia,,2025-11-09,0
Europe,,2020-01-09,0.00066853396
Europe,,2020-01-10,0.0005730291
Europe,,2020-01-11,0.0001910097
Europe,,2020-01-12,0.0001910097
Europe,,2020-01-13,0.0001910097
Europe,,2020-01-14,0.0001910097
Europe,,2020-01-15,0
Europe,,2020-01-16,0
Europe,,2020-01-17,0
Europe,,2020-01-18,0
Europe,,2020-01-19,0.0003820194
Europe,,2020-01-20,0.0003820194
Europe,,2020-01-21,0.0003820194
Europe,,2020-01-22,0.0003820194
Europe,,2020-01-23,0.0003820194
Europe,,2020-01-24,0.0003820194
Europe,,2020-01-25,0.0003820194
Europe,,2020-01-26,0.0009550485
Europe,,2020-01-27,0.0009550485
Europe,,2020-01-28,0.0009550485
Europe,,2020-01-29,0.0009550485
Europe,,2020-01-30,0.0011460582
Europe,,2020-01-31,0.0017190874
Europe,,2020-02-01,0.0022921164
Europe,,2020-02-02,0.0040112035
Europe,,2020-02-03,0.0040112035
Europe,,2020-02-04,0.0042022136
Europe,,2020-02-05,0.008022407
Europe,,2020-02-06,0.0078313975
Europe,,2020-02-07,0.0074493783
Europe,,2020-02-08,0.0068763494
Europe,,2020-02-09,0.010314524
Europe,,2020-02-10,0.010887553
Europe,,2020-02-11,0.010887553
Europe,,2020-02-12,0.0074493783
Europe,,2020-02-13,0.008213418
Europe,,2020-02-14,0.008213418
Europe,,2020-02-15,0.008404427
Europe,,2020-02-16,0.0040112035
Europe,,2020-02-17,0.0034381747
Europe,,2020-02-18,0.003247165
Europe,,2020-02-19,0.0030561553
Europe,,2020-02-20,0.0022921164
Europe,,2020-02-21,0.0021011068
Europe,,2020-02-22,0.0047752424
Europe,,2020-02-23,0.018909961
Europe,,2020-02-24,0.029224485
Europe,,2020-02-25,0.049089495
Europe,,2020-02-26,0.06742643
Europe,,2020-02-27,0.08614538
Europe,,2020-02-28,0.13771799
Europe,,2020-02-29,0.18871759
Europe,,2020-03-01,0.2851775
Europe,,2020-03-02,0.3896598
Europe,,2020-03-03,0.45460308
Europe,,2020-03-04,0.55392814
Europe,,2020-03-05,0.69470227
Europe,,2020-03-06,0.84044266
Europe,,2020-03-07,1.0016549
Europe,,2020-03-08,1.7569072
Europe,,2020-03-09,2.008085
Europe,,2020-03-10,2.4323175
Europe,,2020-03-11,2.7195961
Europe,,2020-03-12,3.271614
Europe,,2020-03-13,3.9540918
Europe,,2020-03-14,4.604289
Europe,,2020-03-15,8.727042
Europe,,2020-03-16,9.355273
Europe,,2020-03-17,9.971852
Europe,,2020-03-18,10.789756
Europe,,2020-03-19,11.546727
Europe,,2020-03-20,12.371698
Europe,,2020-03-21,13.489869
Europe,,2020-03-22,23.210735
Europe,,2020-03-23,23.963314
Europe,,2020-03-24,24.68896
Europe,,2020-03-25,25.895758
Europe,,2020-03-26,26.865515
Europe,,2020-03-27,27.868889
Europe,,2020-03-28,28.814386
Europe,,2020-03-29,38.440895
Europe,,2020-03-30,39.02844
Europe,,2020-03-31,39.502144
Europe,,2020-04-01,39.939747
Europe,,2020-04-02,40.392822
Europe,,2020-04-03,40.80674
Europe,,2020-04-04,41.014748
Europe,,2020-04-05,38.151703
Europe,,2020-04-06,38.34997
Europe,,2020-04-07,38.476612
Europe,,2020-04-08,38.776688
Europe,,2020-04-09,39.300438
Europe,,2020-04-10,39.437008
Europe,,2020-04-11,39.623245
Europe,,2020-04-12,35.598095
Europe,,2020-04-13,35.96407
Europe,,2020-04-14,36.100643
Europe,,2020-04-15,35.86914
Europe,,2020-04-16,35.612614
Europe,,2020-04-17,36.094147
Europe,,2020-04-18,36.551235
Europe,,2020-04-19,33.07944
Europe,,2020-04-20,33.327374
Europe,,2020-04-21,33.70557
Europe,,2020-04-22,34.054546
Europe,,2020-04-23,34.359207
Europe,,2020-04-24,34.241356
Europe,,2020-04-25,34.186535
Europe,,2020-04-26,31.131144
Europe,,2020-04-27,31.041368
Europe,,2020-04-28,31.206402
Europe,,2020-04-29,31.022268
Europe,,2020-04-30,31.07002
Europe,,2020-05-01,31.131716
Europe,,2020-05-02,31.299423
Europe,,2020-05-03,28.819353
Europe,,2020-05-04,29.413584
Europe,,2020-05-05,29.461145
Europe,,2020-05-06,30.160624
Europe,,2020-05-07,30.324127
Europe,,2020-05-08,30.429182
Europe,,2020-05-09,30.263386
Europe,,2020-05-10,29.287708
Europe,,2020-05-11,28.947903
Europe,,2020-05-12,28.794521
Europe,,2020-05-13,28.76587
Europe,,2020-05-14,28.270391
Europe,,2020-05-15,27.971842
Europe,,2020-05-16,27.345713
Europe,,2020-05-17,26.249508
Europe,,2020-05-18,25.62758
Europe,,2020-05-19,25.284336
Europe,,2020-05-20,24.4395
Europe,,2020-05-21,24.496231
Europe,,2020-05-22,23.938864
Europe,,2020-05-23,23.60345
Europe,,2020-05-24,23.460958
Europe,,2020-05-25,23.330307
Europe,,2020-05-26,23.123825
Europe,,2020-05-27,22.751165
Europe,,2020-05-28,22.201248
Europe,,2020-05-29,21.9367
Europe,,2020-05-30,21.86488
Europe,,2020-05-31,21.422312
Europe,,2020-06-01,21.254795
Europe,,2020-06-02,21.174381
Europe,,2020-06-03,21.111538
Europe,,2020-06-04,21.06073
Europe,,2020-06-05,20.98108
Europe,,2020-06-06,20.95472
Europe,,2020-06-07,20.629238
Europe,,2020-06-08,20.8298
Europe,,2020-06-09,20.803057
Europe,,2020-06-10,20.746328
Europe,,2020-06-11,20.722834
Europe,,2020-06-12,20.830753
Europe,,2020-06-13,20.719969
Europe,,2020-06-14,20.93218
Europe,,2020-06-15,20.645283
Europe,,2020-06-16,20.55379
Europe,,2020-06-17,20.549015
Europe,,2020-06-18,20.475285
Europe,,2020-06-19,20.281982
Europe,,2020-06-20,20.18514
Europe,,2020-06-21,20.35132
Europe,,2020-06-22,20.115614
Europe,,2020-06-23,19.918682
Europe,,2020-06-24,19.681831
Europe,,2020-06-25,19.546022
Europe,,2020-06-26,19.249767
Europe,,2020-06-27,18.965734
Europe,,2020-06-28,18.845972
Europe,,2020-06-29,18.69622
Europe,,2020-06-30,18.532717
Europe,,2020-07-01,18.363863
Europe,,2020-07-02,18.000372
Europe,,2020-07-03,17.87679
Europe,,2020-07-04,17.744038
Europe,,2020-07-05,17.562769
Europe,,2020-07-06,17.479488
Europe,,2020-07-07,17.320759
Europe,,2020-07-08,17.213985
Europe,,2020-07-09,17.218761
Europe,,2020-07-10,17.147705
Europe,,2020-07-11,17.19603
Europe,,2020-07-12,17.792171
Europe,,2020-07-13,17.80115
Europe,,2020-07-14,17.758936
Europe,,2020-07-15,17.807835
Europe,,2020-07-16,17.792936
Europe,,2020-07-17,17.8638
Europe,,2020-07-18,17.80478
Europe,,2020-07-19,19.06869
Europe,,2020-07-20,19.070026
Europe,,2020-07-21,19.103836
Europe,,2020-07-22,19.191126
Europe,,2020-07-23,19.285294
Europe,,2020-07-24,19.418047
Europe,,2020-07-25,19.596832
Europe,,2020-07-26,21.384682
Europe,,2020-07-27,21.46185
Europe,,2020-07-28,21.586388
Europe,,2020-07-29,21.70768
Europe,,2020-07-30,21.867937
Europe,,2020-07-31,22.004128
Europe,,2020-08-01,22.023037
Europe,,2020-08-02,24.208378
Europe,,2020-08-03,24.194054
Europe,,2020-08-04,24.127008
Europe,,2020-08-05,24.208378
Europe,,2020-08-06,24.271412
Europe,,2020-08-07,24.283064
Europe,,2020-08-08,24.481905
Europe,,2020-08-09,27.517431
Europe,,2020-08-10,27.590014
Europe,,2020-08-11,27.575306
Europe,,2020-08-12,27.702902
Europe,,2020-08-13,27.807383
Europe,,2020-08-14,27.881685
Europe,,2020-08-15,27.92218
Europe,,2020-08-16,32.115036
Europe,,2020-08-17,32.06289
Europe,,2020-08-18,32.018192
Europe,,2020-08-19,31.87035
Europe,,2020-08-20,31.900148
Europe,,2020-08-21,31.984575
Europe,,2020-08-22,32.191437
Europe,,2020-08-23,37.050915
Europe,,2020-08-24,37.21423
Europe,,2020-08-25,37.454903
Europe,,2020-08-26,37.604843
Europe,,2020-08-27,37.72919
Europe,,2020-08-28,37.91581
Europe,,2020-08-29,37.928795
Europe,,2020-08-30,42.342648
Europe,,2020-08-31,42.54951
Europe,,2020-09-01,42.639286
Europe,,2020-09-02,42.666985
Europe,,2020-09-03,42.977947
Europe,,2020-09-04,43.449932
Europe,,2020-09-05,44.112926
Europe,,2020-09-06,48.92427
Europe,,2020-09-07,49.30075
Europe,,2020-09-08,49.87225
Europe,,2020-09-09,50.843536
Europe,,2020-09-10,51.446552
Europe,,2020-09-11,51.929615
Europe,,2020-09-12,52.385746
Europe,,2020-09-13,58.344296
Europe,,2020-09-14,58.719437
Europe,,2020-09-15,58.949223
Europe,,2020-09-16,59.519577
Europe,,2020-09-17,60.226696
Europe,,2020-09-18,61.378292
Europe,,2020-09-19,62.23058
Europe,,2020-09-20,69.121445
Europe,,2020-09-21,70.05911
Europe,,2020-09-22,71.09668
Europe,,2020-09-23,71.93922
Europe,,2020-09-24,73.062355
Europe,,2020-09-25,73.96679
Europe,,2020-09-26,75.3539
Europe,,2020-09-27,75.87822
Europe,,2020-09-28,76.84645
Europe,,2020-09-29,77.86663
Europe,,2020-09-30,79.54332
Europe,,2020-10-01,81.4643
Europe,,2020-10-02,83.97875
Europe,,2020-10-03,86.57591
Europe,,2020-10-04,92.16543
Europe,,2020-10-05,94.47493
Europe,,2020-10-06,97.09138
Europe,,2020-10-07,100.66804
Europe,,2020-10-08,104.63187
Europe,,2020-10-09,108.88527
Europe,,2020-10-10,113.82326
Europe,,2020-10-11,135.6335
Europe,,2020-10-12,138.57085
Europe,,2020-10-13,141.2024
Europe,,2020-10-14,145.90143
Europe,,2020-10-15,151.28313
Europe,,2020-10-16,156.50723
Europe,,2020-10-17,161.07753
Europe,,2020-10-18,187.01932
Europe,,2020-10-19,192.04364
Europe,,2020-10-20,196.43648
Europe,,2020-10-21,202.95468
Europe,,2020-10-22,210.809
Europe,,2020-10-23,218.25858
Europe,,2020-10-24,226.30887
Europe,,2020-10-25,273.23212
Europe,,2020-10-26,278.93298
Europe,,2020-10-27,283.76266
Europe,,2020-10-28,291.3916
Europe,,2020-10-29,297.39542
Europe,,2020-10-30,303.20822
Europe,,2020-10-31,309.27182
Europe,,2020-11-01,342.49777
Europe,,2020-11-02,345.71915
Europe,,2020-11-03,349.3741
Europe,,2020-11-04,353.32706
Europe,,2020-11-05,356.902
Europe,,2020-11-06,360.64752
Europe,,2020-11-07,363.47867
Europe,,2020-11-08,362.64758
Europe,,2020-11-09,365.55896
Europe,,2020-11-10,368.13757
Europe,,2020-11-11,368.93658
Europe,,2020-11-12,368.77518
Europe,,2020-11-13,367.83502
Europe,,2020-11-14,367.44785
Europe,,2020-11-15,341.0698
Europe,,2020-11-16,340.69998
Europe,,2020-11-17,340.69522
Europe,,2020-11-18,337.21082
Europe,,2020-11-19,334.857
Europe,,2020-11-20,333.70007
Europe,,2020-11-21,330.20993
Europe,,2020-11-22,314.0293
Europe,,2020-11-23,310.6683
Europe,,2020-11-24,306.05045
Europe,,2020-11-25,302.37848
Europe,,2020-11-26,299.3361
Europe,,2020-11-27,295.94183
Europe,,2020-11-28,292.71646
Europe,,2020-11-29,274.75867
Europe,,2020-11-30,271.01544
Europe,,2020-12-01,269.6228
Europe,,2020-12-02,268.05634
Europe,,2020-12-03,266.2001
Europe,,2020-12-04,264.2014
Europe,,2020-12-05,263.50513
Europe,,2020-12-06,259.68304
Europe,,2020-12-07,259.43796
Europe,,2020-12-08,259.68207
Europe,,2020-12-09,260.51373
Europe,,2020-12-10,261.14005
Europe,,2020-12-11,261.4982
Europe,,2020-12-12,262.12415
Europe,,2020-12-13,270.14713
Europe,,2020-12-14,271.43015
Europe,,2020-12-15,272.67438
Europe,,2020-12-16,275.45242
Europe,,2020-12-17,277.83392
Europe,,2020-12-18,280.41733
Europe,,2020-12-19,281.45184
Europe,,2020-12-20,291.62692
Europe,,2020-12-21,291.78452
Europe,,2020-12-22,294.16125
Europe,,2020-12-23,295.82608
Europe,,2020-12-24,298.94852
Europe,,2020-12-25,296.80884
Europe,,2020-12-26,290.48468
Europe,,2020-12-27,263.57526
Europe,,2020-12-28,263.48355
Europe,,2020-12-29,266.1552
Europe,,2020-12-30,266.17258
Europe,,2020-12-31,273.62924
Europe,,2021-01-01,282.28998
Europe,,2021-01-02,286.61044
Europe,,2021-01-03,293.27972
Europe,,2021-01-04,298.35373
Europe,,2021-01-05,301.10236
Europe,,2021-01-06,308.56567
Europe,,2021-01-07,303.97513
Europe,,2021-01-08,299.68277
Europe,,2021-01-09,303.4384
Europe,,2021-01-10,336.87045
Europe,,2021-01-11,333.36407
Europe,,2021-01-12,327.20267
Europe,,2021-01-13,318.55853
Europe,,2021-01-14,311.43445
Europe,,2021-01-15,305.27188
Europe,,2021-01-16,299.491
Europe,,2021-01-17,302.33627
Europe,,2021-01-18,297.58508
Europe,,2021-01-19,292.76822
Europe,,2021-01-20,287.02628
Europe,,2021-01-21,281.66653
Europe,,2021-01-22,277.19385
Europe,,2021-01-23,273.01743
Europe,,2021-01-24,267.00616
Europe,,2021-01-25,263.79224
Europe,,2021-01-26,259.92487
Europe,,2021-01-27,256.07257
Europe,,2021-01-28,252.9742
Europe,,2021-01-29,250.11383
Europe,,2021-01-30,248.03546
Europe,,2021-01-31,233.0049
Europe,,2021-02-01,231.5582
Europe,,2021-02-02,230.66829
Europe,,2021-02-03,228.43385
Europe,,2021-02-04,226.11194
Europe,,2021-02-05,224.4003
Europe,,2021-02-06,222.72438
Europe,,2021-02-07,196.9906
Europe,,2021-02-08,195.74483
Europe,,2021-02-09,194.60966
Europe,,2021-02-10,193.22598
Europe,,2021-02-11,191.81137
Europe,,2021-02-12,190.93234
Europe,,2021-02-13,189.71065
Europe,,2021-02-14,168.20352
Europe,,2021-02-15,167.21677
Europe,,2021-02-16,166.47986
Europe,,2021-02-17,166.7679
Europe,,2021-02-18,167.09586
Europe,,2021-02-19,167.62515
Europe,,2021-02-20,168.79794
Europe,,2021-02-21,167.64424
Europe,,2021-02-22,168.98209
Europe,,2021-02-23,170.65819
Europe,,2021-02-24,173.0991
Europe,,2021-02-25,174.96431
Europe,,2021-02-26,177.44247
Europe,,2021-02-27,179.80106
Europe,,2021-02-28,185.5262
Europe,,2021-03-01,186.37103
Europe,,2021-03-02,187.29762
Europe,,2021-03-03,188.49773
Europe,,2021-03-04,190.61679
Europe,,2021-03-05,191.94794
Europe,,2021-03-06,193.07834
Europe,,2021-03-07,197.30519
Europe,,2021-03-08,197.49008
Europe,,2021-03-09,198.19987
Europe,,2021-03-10,199.24547
Europe,,2021-03-11,200.8679
Europe,,2021-03-12,202.39102
Europe,,2021-03-13,205.53656
Europe,,2021-03-14,216.86
Europe,,2021-03-15,219.24323
Europe,,2021-03-16,220.57457
Europe,,2021-03-17,222.57634
Europe,,2021-03-18,224.28952
Europe,,2021-03-19,226.62518
Europe,,2021-03-20,227.39877
Europe,,2021-03-21,246.92722
Europe,,2021-03-22,247.71265
Europe,,2021-03-23,250.19177
Europe,,2021-03-24,251.3997
Europe,,2021-03-25,252.9062
Europe,,2021-03-26,254.44154
Europe,,2021-03-27,255.08772
Europe,,2021-03-28,275.52673
Europe,,2021-03-29,275.44574
Europe,,2021-03-30,273.5706
Europe,,2021-03-31,272.56378
Europe,,2021-04-01,272.23428
Europe,,2021-04-02,269.73376
Europe,,2021-04-03,266.77448
Europe,,2021-04-04,263.9158
Europe,,2021-04-05,261.03558
Europe,,2021-04-06,255.05908
Europe,,2021-04-07,246.01515
Europe,,2021-04-08,240.92952
Europe,,2021-04-09,238.56157
Europe,,2021-04-10,236.76837
Europe,,2021-04-11,232.81676
Europe,,2021-04-12,232.36731
Europe,,2021-04-13,233.69846
Europe,,2021-04-14,236.93073
Europe,,2021-04-15,234.6961
Europe,,2021-04-16,230.67497
Europe,,2021-04-17,226.36769
Europe,,2021-04-18,222.85294
Europe,,2021-04-19,220.38489
Europe,,2021-04-20,218.75214
Europe,,2021-04-21,216.12003
Europe,,2021-04-22,213.50453
Europe,,2021-04-23,210.99811
Europe,,2021-04-24,208.52109
Europe,,2021-04-25,198.21918
Europe,,2021-04-26,196.77782
Europe,,2021-04-27,195.22968
Europe,,2021-04-28,192.71523
Europe,,2021-04-29,190.58833
Europe,,2021-04-30,188.04314
Europe,,2021-05-01,186.21803
Europe,,2021-05-02,166.10643
Europe,,2021-05-03,164.2143
Europe,,2021-05-04,162.19894
Europe,,2021-05-05,159.79088
Europe,,2021-05-06,157.47604
Europe,,2021-05-07,155.94376
Europe,,2021-05-08,154.09937
Europe,,2021-05-09,133.92722
Europe,,2021-05-10,133.45676
Europe,,2021-05-11,133.13683
Europe,,2021-05-12,132.11568
Europe,,2021-05-13,129.93187
Europe,,2021-05-14,127.44148
Europe,,2021-05-15,124.65809
Europe,,2021-05-16,107.131996
Europe,,2021-05-17,106.15994
Europe,,2021-05-18,104.922966
Europe,,2021-05-19,103.257744
Europe,,2021-05-20,101.84465
Europe,,2021-05-21,100.59831
Europe,,2021-05-22,99.869804
Europe,,2021-05-23,91.08737
Europe,,2021-05-24,89.93997
Europe,,2021-05-25,88.96812
Europe,,2021-05-26,87.173584
Europe,,2021-05-27,85.69402
Europe,,2021-05-28,84.306526
Europe,,2021-05-29,83.27756
Europe,,2021-05-30,69.74146
Europe,,2021-05-31,69.96456
Europe,,2021-06-01,70.15251
Europe,,2021-06-02,70.02206
Europe,,2021-06-03,69.45552
Europe,,2021-06-04,68.88784
